Dist_um,Line_01,Line_02,Line_03,Line_04,Line_05,Line_06,Line_07,Line_08,Line_09,Line_10,Line_11,Line_12,Line_13,Line_14,Line_15,Line_16,Line_17,Line_18,Line_19,Line_20,Mean,Std
100.92,20266,20268.263671875,20241.841796875,20282.2109375,20279.89453125,20287,20284.158203125,20268.7890625,20255.10546875,20248.052734375,20243.31640625,20239.15625,20219.369140625,20220.2109375,20215.158203125,20175.68359375,20166,20132,20120.419921875,20107,20225.9815429688,56.6211138357388
102.66,20258,20243.474609375,20216.841796875,20226.68359375,20245.419921875,20259.630859375,20258.369140625,20257.841796875,20224.369140625,20203.2109375,20203.2109375,20204.68359375,20192.89453125,20200.68359375,20198.158203125,20142.10546875,20117.89453125,20097.2109375,20051.419921875,20045,20192.3551757812,66.84733124079
104.4,20266,20229.841796875,20190.578125,20188.89453125,20205.10546875,20236.947265625,20265.7890625,20261.841796875,20219.947265625,20174.89453125,20154.89453125,20158.2109375,20177.7890625,20212.31640625,20224,20178.2109375,20116.31640625,20055.10546875,19997.84375,20011,20176.2763671875,77.7433375384735
106.14,20237,20218,20182.947265625,20188.947265625,20178.841796875,20190.947265625,20217.26171875,20209.314453125,20183.841796875,20158.369140625,20145.2109375,20153.630859375,20170.26171875,20186.89453125,20181.421875,20148.7890625,20109,20065.421875,20025.947265625,20020,20158.6024414062,60.2633497864209
107.88,20249,20205.263671875,20173.15625,20167.89453125,20178,20172.47265625,20157,20154.052734375,20136.7890625,20127.578125,20140.736328125,20137.47265625,20145.263671875,20161.89453125,20156.421875,20139.578125,20098.10546875,20098.158203125,20024.158203125,20003,20141.2998046875,55.0653375621099
109.62,20228,20201.685546875,20178.947265625,20184.314453125,20164.736328125,20139.47265625,20119.89453125,20109.525390625,20110.7890625,20123.580078125,20147.7890625,20154.474609375,20154.052734375,20148.7890625,20126.578125,20126.31640625,20106.947265625,20095.841796875,20055.2109375,20011,20134.397265625,48.8040422328832
111.36,20216,20190.52734375,20182.947265625,20188.947265625,20171.89453125,20142.421875,20117.3671875,20103,20110.158203125,20133.73828125,20164.26171875,20171.052734375,20166,20154.369140625,20127.630859375,20126.31640625,20110.31640625,20107,20075.73828125,20028,20139.384375,44.6124504159623
113.1,20241,20198.578125,20189.630859375,20180.68359375,20194.158203125,20182.052734375,20150.369140625,20136,20130.94921875,20139.6328125,20165.94921875,20167.05078125,20172.10546875,20180.736328125,20173.158203125,20163.68359375,20133.3671875,20112.7890625,20072.158203125,20036,20156.0026367187,45.5924936782204
114.84,20253,20239.2109375,20207.525390625,20210.578125,20203,20205.369140625,20205.369140625,20184.736328125,20179.47265625,20175.158203125,20170.421875,20185.52734375,20201.10546875,20215.89453125,20214.10546875,20198.578125,20173.947265625,20099.31640625,20102.3671875,20074,20184.9341796875,45.3505836253137
116.58,20274,20239.896484375,20219.15625,20214.525390625,20233.26171875,20253,20249.2109375,20233.26171875,20212.841796875,20203,20200.89453125,20206.52734375,20222.10546875,20245.10546875,20253,20216.68359375,20172.47265625,20135.578125,20120.630859375,20099,20210.2076171875,46.0213784665434
118.32,20312,20260.685546875,20234.7890625,20217.263671875,20232,20269.630859375,20293.52734375,20291.26171875,20267.47265625,20243.052734375,20225.68359375,20226.947265625,20256,20281.630859375,20289.947265625,20274.421875,20213.578125,20166.31640625,20129.791015625,20116,20240.1,52.8395012078509
120.06,20328,20296.84375,20258.419921875,20263.26171875,20274.419921875,20295.47265625,20306.421875,20300.052734375,20293.31640625,20282.947265625,20282.947265625,20288.68359375,20292.052734375,20303.89453125,20295.47265625,20271.263671875,20237.369140625,20202.47265625,20191.421875,20195,20272.98671875,38.3348396362638
121.8,20354,20303.474609375,20308,20277.947265625,20305.10546875,20324.841796875,20318.525390625,20328.7890625,20321,20320.7890625,20333.947265625,20324,20334.73828125,20332.10546875,20325.052734375,20314.52734375,20258.947265625,20238.263671875,20237,20241,20305.102734375,35.0918453859839
123.54,20370,20340.31640625,20328.52734375,20335.52734375,20350.05078125,20350.578125,20338.47265625,20334.47265625,20340.3671875,20358.73828125,20382.947265625,20386.369140625,20380.474609375,20372.84375,20351.578125,20331.578125,20306.947265625,20280.630859375,20306.421875,20333,20343.9920898437,27.1837495203238
125.28,20441,20414.896484375,20397.2109375,20416,20413.47265625,20402.68359375,20391.10546875,20371.052734375,20376.52734375,20402.84375,20431.26171875,20440.3671875,20431.947265625,20422.841796875,20398.6328125,20374.419921875,20356.52734375,20335.2109375,20380.369140625,20416,20400.7185546875,28.428521881438
127.02,20537,20487.419921875,20495,20493.736328125,20486.15625,20480.89453125,20468.369140625,20447.736328125,20438.68359375,20449.0546875,20460.10546875,20464.31640625,20476.736328125,20480.26171875,20472.3671875,20466.841796875,20434.84375,20436.158203125,20480.578125,20516,20473.6129882812,26.0796879526312
128.76,20612,20585.474609375,20561.47265625,20589.736328125,20580.47265625,20572.052734375,20565.52734375,20535.7890625,20534.31640625,20524.16015625,20517.31640625,20541,20546.68359375,20569.84375,20576.052734375,20575,20585.10546875,20542.263671875,20596.68359375,20650,20568.0475585937,31.9536865736393
130.5,20708,20660.474609375,20632.158203125,20626.89453125,20640.578125,20652.947265625,20647.158203125,20639.525390625,20633.630859375,20611,20602.052734375,20612,20625.263671875,20656.263671875,20675.841796875,20689.263671875,20684.421875,20668.68359375,20714.369140625,20767,20657.3763671875,40.5305061934929
132.24,20821,20735.685546875,20708.947265625,20687.580078125,20720.841796875,20754,20761.89453125,20785.26171875,20776.630859375,20738.158203125,20700.7890625,20688.841796875,20730.10546875,20776,20827.7890625,20861.736328125,20845.947265625,20838.419921875,20857.89453125,20921,20776.926171875,66.1353369012506
133.98,20892,20822.578125,20777.314453125,20764.89453125,20782.998046875,20821.68359375,20853.89453125,20871,20858.7890625,20830.158203125,20808.052734375,20804.630859375,20840.2109375,20901.421875,20954.89453125,20983.578125,20988,20980.841796875,21034.947265625,21096,20883.3944335937,93.2584211998724
135.72,21013,20918.7890625,20875.10546875,20848.6328125,20896.208984375,20947.52734375,20976.263671875,21009.419921875,20994.26171875,20961.10546875,20941.10546875,20944.68359375,20995.6328125,21039.578125,21090.52734375,21141.31640625,21140.052734375,21168.419921875,21195.68359375,21272,21018.4657226562,114.871701342514
137.46,21176,21102.580078125,21058.580078125,21060.2109375,21100.208984375,21156,21191.89453125,21206.05078125,21185,21154.94921875,21143.89453125,21151.841796875,21183,21225.052734375,21268.947265625,21306.052734375,21323.947265625,21348.3671875,21410.68359375,21480,21211.6630859375,113.250003714975
139.2,21480,21418.685546875,21358.578125,21358.31640625,21382.10546875,21409.474609375,21423.263671875,21419.736328125,21396.7890625,21371.94921875,21360.89453125,21364.2109375,21383.7890625,21415.578125,21447.369140625,21481.841796875,21513.421875,21543.947265625,21606.685546875,21664,21440.0318359375,85.3929247205818
140.94,21864,21799.791015625,21755.578125,21718,21717.158203125,21704.263671875,21677,21677,21661,21629.0546875,21606.947265625,21604.52734375,21623.263671875,21631,21658.263671875,21707.474609375,21732.31640625,21764.525390625,21787.89453125,21835,21707.7029296875,75.5278657615441
142.68,22140,22119.263671875,22049.3671875,22019.10546875,21970.05078125,21940.578125,21927.2109375,21912.736328125,21902,21878.31640625,21854.10546875,21843.841796875,21832.47265625,21850.841796875,21872.52734375,21899.89453125,21948.10546875,21933.630859375,21978.3671875,22002,21943.7208007813,87.3153540786602
144.42,22307,22271.0546875,22230.736328125,22180,22142.734375,22118.525390625,22106,22106,22097.578125,22079.84375,22061.947265625,22042.158203125,22029.947265625,22029.73828125,22046.47265625,22085.158203125,22121.7890625,22123.421875,22130.578125,22144,22122.7341796875,75.9275954697071
146.16,22403,22346.47265625,22309.841796875,22231.208984375,22230.578125,22244,22250.630859375,22265,22256.15625,22234.0546875,22203.52734375,22186,22188.52734375,22181.10546875,22202.052734375,22247.31640625,22249.421875,22248,22232.841796875,22248,22247.8868164063,53.7447656423418
147.9,22424,22391.580078125,22343.68359375,22305.578125,22298,22300.369140625,22310.7890625,22319,22327.841796875,22328.16015625,22312.89453125,22306.3671875,22292.263671875,22277.10546875,22282.580078125,22308.89453125,22336.05078125,22317.6328125,22327.314453125,22328,22321.9052734375,34.3888014338633
